Department Prefix,Department,Sr no.,Type,Course Code,Course Name,Course Type,Course content category,Instructor(s),Venue,Slot,Division,Biometric Attendance Enabled?,Registration Limit,Restrictions,Division Definition
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,55,timetable,SOM750,International Financial Management,Theory,Advanced Course.,I - Sonti Venkata Durga Nageswara Rao,SecondHalf,9 Mon-9A-15:30:00-16:55:00- Thu-9B-15:30:00-16:55:00-,,,60,View Restrictions for Course SOM750 Course Code Batch Year Department Program Allowed Overridable SOM750 ALL Shailesh J. Mehta School of Management MBA Allowed Non-Overridable SOM750 ALL Shailesh J. Mehta School of Management Ph.D. Allowed Non-Overridable SOM750 ALL ALL ALL Deny Non-Overridable,
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,56,timetable,SOM793,Compulsory IDDDP Project,Other Project,Advanced Course.,A - Piyush Pandey I - Omkar Dattatray Palsule-Desai,FullSemester,,,,5,View Restrictions for Course SOM793 Course Code Batch Year Department Program Allowed Overridable SOM793 ALL Shailesh J. Mehta School of Management IDDDP Allowed Non-Overridable SOM793 ALL ALL ALL Deny Non-Overridable,
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,57,timetable,SOM794,Optional IDDDP Project,Other Project,Advanced Course.,I - Omkar Dattatray Palsule-Desai I - Piyush Pandey,FullSemester,,,,5,View Restrictions for Course SOM794 Course Code Batch Year Department Program Allowed Overridable SOM794 ALL Shailesh J. Mehta School of Management IDDDP Allowed Non-Overridable SOM794 ALL ALL ALL Deny Non-Overridable,
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,58,timetable,SOM807,Economics,Theory,Advanced Course.,I - Ashish Singh,FullSemester,,,,25,View Restrictions for Course SOM807 Course Code Batch Year Department Program Allowed Overridable SOM807 ALL ALL Master of Public Policy Allowed Non-Overridable SOM807 ALL ALL Ph.D. Allowed Non-Overridable SOM807 ALL ALL ALL Deny Non-Overridable,
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,59,timetable,SOM808,Introduction to Research Methods,Theory,Advanced Course.,I - Ashish Singh,FirstHalf,,,,25,View Restrictions for Course SOM808 Course Code Batch Year Department Program Allowed Overridable SOM808 ALL ALL Master of Public Policy Allowed Non-Overridable SOM808 ALL ALL Ph.D. Allowed Non-Overridable SOM808 ALL ALL ALL Deny Non-Overridable,
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,60,timetable,SOM811,Survey Research & Experimentation,Theory,Advanced Course.,I - Arti Deepak Kalro,SecondHalf,,,,25,View Restrictions for Course SOM811 Course Code Batch Year Department Program Allowed Overridable SOM811 ALL ALL Ph.D. Allowed Non-Overridable SOM811 ALL Shailesh J. Mehta School of Management Ph.D. Allowed Non-Overridable SOM811 ALL ALL ALL Deny Non-Overridable,
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,61,timetable,SOM814,Statistics for Management Research,Theory,Advanced Course.,I - Sudeep R. Bapat,FullSemester,,,,25,View Restrictions for Course SOM814 Course Code Batch Year Department Program Allowed Overridable SOM814 ALL ALL Ph.D. Allowed Non-Overridable SOM814 ALL ALL ALL Deny Non-Overridable,
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,62,timetable,SOM816,Advanced Seminar in Consumer Behaviour,Seminar,Advanced Course.,I - Srinwanti Hazra  Chaudhury,FirstHalf,,,,25,View Restrictions for Course SOM816 Course Code Batch Year Department Program Allowed Overridable SOM816 ALL Shailesh J. Mehta School of Management MBA Allowed Non-Overridable SOM816 ALL ALL M.A. by Research Allowed Non-Overridable SOM816 ALL ALL Ph.D. Allowed Non-Overridable SOM816 ALL Shailesh J. Mehta School of Management Ph.D. Allowed Non-Overridable SOM816 ALL ALL M.A. by Research (Exit degree) Allowed Non-Overridable SOM816 ALL ALL ALL Deny Non-Overridable,
"MG,MGT,MNG,SOM,IWE,MGS",Shailesh J. Mehta School of Management,63,timetable,SOM899,Communication Skills,Non-credit,Advanced Course.,I - Omkar Dattatray Palsule-Desai,FullSemester,,,,25,View Restrictions for Course SOM899 Course Code Batch Year Department Program Allowed Overridable SOM899 ALL ALL Ph.D. Allowed Non-Overridable SOM899 ALL ALL ALL Deny Non-Overridable,
"MM,MMS",Metallurgical Engineering and Materials Science,1,timetable,MM 219,Structure of Materials,Theory,Interdisciplinary STEM Course.,I - Abhijeet Sangle,FullSemester,6 Fri-6B-09:30:00-10:55:00- Wed-6A-09:30:00-10:55:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,2,timetable,MM 219,Structure of Materials,Theory,Interdisciplinary STEM Course.,I - Abhijeet Sangle,FullSemester,6 Fri-6B-09:30:00-10:55:00- Wed-6A-09:30:00-10:55:00-,M,,15,,
"MM,MMS",Metallurgical Engineering and Materials Science,3,timetable,MM 221,Sensors and Measurements Lab,Lab,Interdisciplinary STEM Course.,I - Sudhanshu Mallick I - Titas Dasgupta,FullSemester,X Wed-X1-14:00:00-14:55:00- Wed-X2-15:00:00-15:55:00- Wed-X3-16:00:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,4,timetable,MM 223,Thermodynamics of Materials,Theory,Interdisciplinary STEM Course.,I - Karthikeyan  Hariharan I - Manish Marotrao Pande I - Nithyanand Prabhu,FullSemester,2 Mon-2A-10:35:00-11:30:00- Thu-2C-10:35:00-11:30:00- Tue-2B-10:35:00-11:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,5,timetable,MM 226,Supervised Learning Project,Other Project,Interdisciplinary STEM Course.,I - Prita Pant I - Tanushree H. Choudhury,FullSemester,,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,6,timetable,MM 329,Diffusion and Phase Transformations,Theory,Interdisciplinary STEM Course.,I - Ashutosh Suresh Gandhi,FullSemester,2 Mon-2A-10:35:00-11:30:00- Thu-2C-10:35:00-11:30:00- Tue-2B-10:35:00-11:30:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,7,timetable,MM 329,Diffusion and Phase Transformations,Theory,Interdisciplinary STEM Course.,I - Ashutosh Suresh Gandhi,FullSemester,2 Mon-2A-10:35:00-11:30:00- Thu-2C-10:35:00-11:30:00- Tue-2B-10:35:00-11:30:00-,M,,15,,
"MM,MMS",Metallurgical Engineering and Materials Science,8,timetable,MM 331,Mechanical Behaviour of Materials,Theory,Interdisciplinary STEM Course.,I - Abhinandan Gangopadhyay I - Krishnaiyengar Narasimhan I - Prasad Manepalli,FullSemester,3 Mon-3A-11:35:00-12:30:00- Thu-3C-11:35:00-12:30:00- Tue-3B-11:35:00-12:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,9,timetable,MM 331,Mechanical Behaviour of Materials,Theory,Interdisciplinary STEM Course.,I - Abhinandan Gangopadhyay I - Krishnaiyengar Narasimhan I - Prasad Manepalli,FullSemester,3 Mon-3A-11:35:00-12:30:00- Thu-3C-11:35:00-12:30:00- Tue-3B-11:35:00-12:30:00-,M,,15,,
"MM,MMS",Metallurgical Engineering and Materials Science,10,timetable,MM 333,"Electronic, Magnetic and Optical Properties of Materials",Theory,Interdisciplinary STEM Course.,I - Triratna Muneshwar,FullSemester,1 Mon-1A-09:30:00-10:25:00- Thu-1C-09:30:00-10:25:00- Tue-1B-09:30:00-10:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,11,timetable,MM 333,"Electronic, Magnetic and Optical Properties of Materials",Theory,Interdisciplinary STEM Course.,I - Triratna Muneshwar,FullSemester,1 Mon-1A-09:30:00-10:25:00- Thu-1C-09:30:00-10:25:00- Tue-1B-09:30:00-10:25:00-,M,,15,,
"MM,MMS",Metallurgical Engineering and Materials Science,12,timetable,MM 335,Alloy Processing and Characterization Lab,Lab,Interdisciplinary STEM Course.,I - Arka  Mandal I - Nithyanand Prabhu I - Prita Pant,FullSemester,L Mon-L1-14:00:00-16:55:00- Thu-L3-14:00:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,13,timetable,MM 341,Processing and Characterization Lab: Thin Films,Lab,Interdisciplinary STEM Course.,I - Avradeep Pal I - Rajiv Onkar Dusane,FullSemester,L Mon-L1-14:00:00-16:55:00- Thu-L3-14:00:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,14,timetable,MM 407,Iron & Steelmaking,Theory,Interdisciplinary STEM Course.,I - Manish Marotrao Pande,FullSemester,5 Fri-5B-08:00:00-09:25:00- Wed-5A-08:00:00-09:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,15,timetable,MM 409,Colloidal & Interfacial Science,Theory,Interdisciplinary STEM Course.,I - Mithun Chowdhury,FullSemester,11 Fri-11B-15:30:00-16:55:00- Tue-11A-15:30:00-16:55:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,16,timetable,MM 451,Instrumentation and Process Control Theory,Theory,Interdisciplinary STEM Course.,I - Asis Kumar  Adak,FullSemester,10 Fri-10B-14:00:00-15:25:00- Tue-10A-14:00:00-15:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,17,timetable,MM 474,Science and Technology of Thin Films,Theory,Interdisciplinary STEM Course.,I - Rajiv Onkar Dusane,FullSemester,12 Mon-12A-17:05:00-18:00:00- Thu-12C-17:05:00-18:00:00- Tue-12B-17:05:00-18:00:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,18,timetable,MM 477,Ceramic Processing Techniques,Theory,Interdisciplinary STEM Course.,I - Parag Kishore Bhargava,FullSemester,10 Fri-10B-14:00:00-15:25:00- Tue-10A-14:00:00-15:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,19,timetable,MM 492,B.Tech Project I,Other Project,Interdisciplinary STEM Course.,I - Avradeep Pal,FullSemester,,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,20,timetable,MM 494,B.Tech Project II,Other Project,Interdisciplinary STEM Course.,I - Avradeep Pal,FullSemester,,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,21,timetable,MM 593,Dual Degree Project I,Project Stage 1,Interdisciplinary STEM Course.,I - Titas Dasgupta I - Vijayshankar Dandapani,FullSemester,,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,22,timetable,MM6003,Principles of Crystallographic Texture,Theory,Interdisciplinary STEM Course.,I - Arka  Mandal,FullSemester,10 Fri-10B-14:00:00-15:25:00- Tue-10A-14:00:00-15:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,23,timetable,MM6102,Computational Thermodynamics,Theory,Interdisciplinary STEM Course.,I - Deepoo Kumar I - Nurni Neelakantan Viswanathan,Computer Lab- 01 FullSemester,9 Mon-9A-15:30:00-16:55:00-Computer Lab- 01 Thu-9B-15:30:00-16:55:00-Computer Lab- 01,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,24,timetable,MM6103,Differential Equations for Modeling Transport Phenomena,Theory,Interdisciplinary STEM Course.,I - Anirban Patra,Computer Lab- 01 FullSemester,6 Wed-6A-09:30:00-10:55:00-Computer Lab- 01,,,40,,
"MM,MMS",Metallurgical Engineering and Materials Science,25,timetable,MM6103,Differential Equations for Modeling Transport Phenomena,Theory,Interdisciplinary STEM Course.,I - Anirban Patra,FullSemester,6 Fri-6B-09:30:00-10:55:00-,,,40,,
"MM,MMS",Metallurgical Engineering and Materials Science,26,timetable,MM 611,Processing and Characterization of Steel (Lab.),Lab,Interdisciplinary STEM Course.,I - Aparna Singh I - Indradev Samajdar I - Jayasree Biswas,FullSemester,X Wed-X1-14:00:00-14:55:00- Wed-X2-15:00:00-15:55:00- Wed-X3-16:00:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,27,timetable,MM 612,Computational Laboratory,Lab,Interdisciplinary STEM Course.,I - Ajay Singh Panwar I - Hina Amol Gokhale I - Sanjay Chandra,FullSemester,X Wed-X1-14:00:00-14:55:00- Wed-X2-15:00:00-15:55:00- Wed-X3-16:00:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,28,timetable,MM 621,Advanced Physical and Mechanical Metallurgy,Theory,Advanced Course.,I - Indradev Samajdar,FullSemester,1 Mon-1A-09:30:00-10:25:00- Thu-1C-09:30:00-10:25:00- Tue-1B-09:30:00-10:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,29,timetable,MM 641,Numerical Methods in Materials Processing,Theory,Interdisciplinary STEM Course.,I - Krishnaiyengar Narasimhan,FullSemester,8 Mon-8A-14:00:00-15:25:00- Thu-8B-14:00:00-15:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,30,timetable,MM 651,Thermodynamics of Materials,Theory,Interdisciplinary STEM Course.,I - T R S Prasanna,FullSemester,2 Mon-2A-10:35:00-11:30:00- Thu-2C-10:35:00-11:30:00- Tue-2B-10:35:00-11:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,31,timetable,MM 654,Advanced Composites,Theory,Advanced Course.,I - Amartya Mukhopadhyay I - Mithun Chowdhury,FullSemester,8 Mon-8A-14:00:00-15:25:00- Thu-8B-14:00:00-15:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,32,timetable,MM 658,Fracture Mechanics and Failure Analysis,Theory,Interdisciplinary STEM Course.,I - Nagamani Jaya Balila,FullSemester,11 Fri-11B-15:30:00-16:55:00- Tue-11A-15:30:00-16:55:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,33,timetable,MM 659,Transport Phenomena,Theory,Interdisciplinary STEM Course.,I - Jayasree Biswas,FullSemester,6 Fri-6B-09:30:00-10:55:00- Wed-6A-09:30:00-10:55:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,34,timetable,MM 681,Plastic Deformation and Microstructure Evolution,Theory,Interdisciplinary STEM Course.,I - Prasad Manepalli,FullSemester,12 Mon-12A-17:05:00-18:00:00- Thu-12C-17:05:00-18:00:00- Tue-12B-17:05:00-18:00:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,35,timetable,MM 685,Electrical Materials: fundamentals and applications,Theory,Interdisciplinary STEM Course.,I - Titas Dasgupta,FullSemester,6 Fri-6B-09:30:00-10:55:00- Wed-6A-09:30:00-10:55:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,36,timetable,MM 694,Seminar,Seminar,Interdisciplinary STEM Course.,I - Karthikeyan  Hariharan I - T R S Prasanna,FullSemester,,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,37,timetable,MM 695,High Temperature Corrosion,Theory,Interdisciplinary STEM Course.,I - Vijayshankar Dandapani,FullSemester,3 Mon-3A-11:35:00-12:30:00- Thu-3C-11:35:00-12:30:00- Tue-3B-11:35:00-12:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,38,timetable,MM 699,Corrosion Laboratory,Lab,Interdisciplinary STEM Course.,A - Smrutiranjan Parida I - Vijayshankar Dandapani,FullSemester,L Fri-L4-14:00:00-16:55:00- Fri-L6-09:30:00-12:30:00- Mon-L1-14:00:00-16:55:00- Thu-L3-14:00:00-16:55:00- Tue-L2-14:00:00-16:55:00- Wed-L5-09:30:00-12:30:00- Wed-LX-14:00:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,39,timetable,MM 713,Aqueous Corrosion and its Control,Theory,Interdisciplinary STEM Course.,I - Darothi  Bairagi,FullSemester,1 Mon-1A-09:30:00-10:25:00- Thu-1C-09:30:00-10:25:00- Tue-1B-09:30:00-10:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,40,timetable,MM 719,Inttroduction to Ab-initio Methods in Materials Modelling,Theory,Advanced Course.,I - Sumit Saxena,FullSemester,9 Mon-9A-15:30:00-16:55:00- Thu-9B-15:30:00-16:55:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,41,timetable,MM 722,Molecular Simulations for Mateirals Engineering,Theory,Interdisciplinary STEM Course.,I - Ajay Singh Panwar,Computer Lab- 02 FullSemester,7 Fri-7B-11:05:00-12:30:00-Computer Lab- 02 Wed-7A-11:05:00-12:30:00-Computer Lab- 02,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,42,timetable,MM 729,Characterization of Materials for Corrosion Control,Theory,Interdisciplinary STEM Course.,I - Smrutiranjan Parida,SecondHalf,3 Mon-3A-11:35:00-12:30:00- Thu-3C-11:35:00-12:30:00- Tue-3B-11:35:00-12:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,43,timetable,MM 730,Topics in Mechanical Behaviour of Materials,Theory,Interdisciplinary STEM Course.,I - Prita Pant,FullSemester,6 Fri-6B-09:30:00-10:55:00- Wed-6A-09:30:00-10:55:00-,,,60,,
"MM,MMS",Metallurgical Engineering and Materials Science,44,timetable,MM 732,Structural Characterization of Materials,Theory,Interdisciplinary STEM Course.,I - Amartya Mukhopadhyay,FirstHalf,3 Mon-3A-11:35:00-12:30:00- Thu-3C-11:35:00-12:30:00- Tue-3B-11:35:00-12:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,45,timetable,MM 733,Mechanical Characterization of Materials,Theory,Interdisciplinary STEM Course.,I - Aparna Singh,SecondHalf,3 Mon-3A-11:35:00-12:30:00- Thu-3C-11:35:00-12:30:00- Tue-3B-11:35:00-12:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,46,timetable,MM 734,Electrical Characterization of Materials,Theory,Interdisciplinary STEM Course.,I - Dipti Gupta,SecondHalf,3 Mon-3A-11:35:00-12:30:00- Thu-3C-11:35:00-12:30:00- Tue-3B-11:35:00-12:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,47,timetable,MM 735,Material Chracterization at High Temperatures,Theory,Interdisciplinary STEM Course.,I - Somnath Amar Nath Basu,SecondHalf,3 Mon-3A-11:35:00-12:30:00- Thu-3C-11:35:00-12:30:00- Tue-3B-11:35:00-12:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,48,timetable,MM 747,First Principles Approach to Materials Science,Theory,Interdisciplinary STEM Course.,I - Amrita Bhattacharya,Computer Lab- 02 FullSemester,9 Mon-9A-15:30:00-16:55:00-Computer Lab- 02 Thu-9B-15:30:00-16:55:00-Computer Lab- 02,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,49,timetable,MM 754,Sustainable Materials for Water Treatment,Theory,Interdisciplinary STEM Course.,I - Prasanna Kumar S Mural,FullSemester,12 Mon-12A-17:05:00-18:00:00- Thu-12C-17:05:00-18:00:00- Tue-12B-17:05:00-18:00:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,50,timetable,MM 755,Kinetics of High Temperature processes,Theory,Advanced Course.,I - Deepoo Kumar,FullSemester,11 Fri-11B-15:30:00-16:55:00- Tue-11A-15:30:00-16:55:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,51,timetable,MM 759,Structure and Defects,Theory,Interdisciplinary STEM Course.,I - Abhinandan Gangopadhyay I - Avradeep Pal,FullSemester,7 Fri-7B-11:05:00-12:30:00- Wed-7A-11:05:00-12:30:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,52,timetable,MM 762,Materials Processing in Semiconductor Technology - I,Theory,Interdisciplinary STEM Course.,I - Tanushree H. Choudhury,FullSemester,5 Fri-5B-08:00:00-09:25:00- Wed-5A-08:00:00-09:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,53,timetable,MM 763,Semiconductor Processing Laboratory I,Lab,Interdisciplinary STEM Course.,I - Aswani Yella I - Dipti Gupta I - Triratna Muneshwar,FullSemester,L Fri-L4-14:00:00-16:55:00- Fri-L6-09:30:00-12:30:00- Mon-L1-14:00:00-16:55:00- Thu-L3-14:00:00-16:55:00- Tue-L2-14:00:00-16:55:00- Wed-L5-09:30:00-12:30:00- Wed-LX-14:00:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,54,timetable,MM 768,Materials Processing & Characterization Laboratory I (Thin Film Techniques),Lab,Interdisciplinary STEM Course.,I - Asis Kumar  Adak I - Aswani Yella I - Dipti Gupta,FullSemester,L Fri-L4-14:00:00-16:55:00- Fri-L6-09:30:00-12:30:00- Mon-L1-14:00:00-16:55:00- Thu-L3-14:00:00-16:55:00- Tue-L2-14:00:00-16:55:00- Wed-L5-09:30:00-12:30:00- Wed-LX-14:00:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,55,timetable,MM 772,Thermomechanical Metallurgy: Experiment to Reality,Theory,Interdisciplinary STEM Course.,I - Sanjay Chandra,FullSemester,10 Fri-10B-14:00:00-15:25:00- Tue-10A-14:00:00-15:25:00-,,,300,,
"MM,MMS",Metallurgical Engineering and Materials Science,56,timetable,MM 797,I Stage Project,Project Stage 1,Interdisciplinary STEM Course.,I - Titas Dasgupta I - Vijayshankar Dandapani,FullSemester,,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,57,timetable,MM 899,Communication Skills,Non-credit,Interdisciplinary STEM Course.,I - Shobha Shukla,FullSemester,11 Fri-11B-15:30:00-16:55:00- Tue-11A-15:30:00-16:55:00-,,,0,,
"MM,MMS",Metallurgical Engineering and Materials Science,58,timetable,MMS801,Seminar,Seminar,Interdisciplinary STEM Course.,I - Arup Ranjan Bhattacharyya,FullSemester,,,,0,,
MS,Makerspace,1,timetable,MS 101,Makerspace,Lab,Interdisciplinary STEM Course.,I - Bhaskaran Muralidharan I - Joseph John I - Kushal R Tuckley I - Premchand Pandey I - Rajbabu Velmurugan I - Saurabh Vijaykumar Lodha I - Sibi raj Bhaskaran Pillai,Class Room : LA 201 FullSemester,4 Thu-4B-08:00:00-09:25:00-Class Room : LA 201 Tue-4A-08:00:00-09:25:00-Class Room : LA 201,P1,Biometric Enabled,0,,View Section Detail for Course MS 101 Sections based on first year divisions for under-graduates
